Species	10776.Healthy	10850.Healthy	10543.Healthy	10246.Healthy	10156.Gastrectomy	10684.Healthy	10463.Healthy	10100.Healthy	10342.Gastrectomy	10357.Healthy	10234.Gastrectomy	10537.Healthy	10304.Healthy	10701.Healthy	10197.Healthy	10486.Healthy	10132.Healthy	10680.Gastrectomy	10036.Healthy	10487.Healthy	10166.Gastrectomy	10317.Healthy	10183.Healthy	10791.Gastrectomy	10319.Gastrectomy	10208.Healthy	10554.Gastrectomy	10465.Healthy	10784.Healthy	10341.Healthy	10114.Healthy	10558.Gastrectomy	10215.Healthy	10794.Healthy	10423.Gastrectomy	10207.Healthy	10112.Gastrectomy	10205.Gastrectomy	10354.Healthy	10741.Healthy	10632.Healthy	10107.Healthy	10696.Gastrectomy	10538.Gastrectomy	10623.Gastrectomy	10360.Gastrectomy	10258.Healthy	10673.Gastrectomy	10192.Gastrectomy	10657.Healthy	10064.Gastrectomy	10433.Gastrectomy	10025.Healthy	10037.Healthy	10257.Gastrectomy	10060.Healthy	10297.Gastrectomy	10378.Healthy	10244.Healthy	10291.Gastrectomy	10647.Healthy	10501.Gastrectomy	10250.Healthy	10519.Healthy	10540.Gastrectomy	10733.Healthy	10219.Healthy	10563.Gastrectomy	10369.Gastrectomy	10355.Gastrectomy	10058.Healthy	10176.Gastrectomy	10048.Healthy	10451.Gastrectomy	10751.Gastrectomy	10105.Healthy	10703.Gastrectomy	10599.Gastrectomy	10080.Healthy	10807.Healthy	10395.Gastrectomy	10742.Gastrectomy	10321.Gastrectomy	10302.Healthy	10810.Gastrectomy	10167.Gastrectomy	10659.Healthy	10231.Healthy	10690.Gastrectomy	10457.Gastrectomy	10698.Healthy	10782.Gastrectomy	10340.Healthy	10189.Gastrectomy	10226.Healthy	10106.Healthy
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Eubacterium_dolichum	0	0.01692	0.0032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_eligens	0	0	1.37111	0	1.02931	4.85405	3.52211	3.6e-4	1.95572	8.78962	0.12465	0.14968	0	0	0.01023	0.38053	0.0587	3.09629	0.68826	0	0.18807	3.49128	0	0.70673	0.30511	0.54321	0.11796	0	0	13.10978	0	0.66112	3.19749	0	0	4.84153	0	0.3233	0	0	4.51696	0	1.67528	2.97069	0.09847	0.59477	0	0.28811	11.41173	0	2.68327	2.31536	0	0	0	0.20491	3.78226	0.72814	1.27697	1.50683	5.37427	1.06772	0.0872	0.7181	0.73217	0	4.66981	1.7172	0.30425	1.8809	0.05432	4.91918	5.21007	0.76639	6.09981	2.41503	0	2.44438	3.08098	5.29659	2.69821	0.49243	0.0528	0.34755	1.06391	0.98571	0	0.16378	1.31477	0.35624	0.90166	4.0075	0	7.83695	0.33483	7.70629
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_hallii	2.37746	9.7e-4	0.05303	0	0.09764	0.11054	0.18207	0.0097	0.15869	1.04822	0.09867	0.08434	6.16208	0.88527	0	0.13818	0.07906	0.01828	0.25088	0.22701	0.05463	0.00432	0	0.01859	0.56283	0.02009	1.38741	0.11883	0.00447	0.04734	0	0.11441	0.01211	0.00746	0	0.03929	0.0972	0.00552	0.05266	0	0	0.01519	0.19353	0.02213	0.13101	0.00354	0.14945	0.08946	0.00699	0.18101	0	0.4088	0.37067	0.04197	0.4086	0	0.20126	0.11899	0.05817	0.62677	0.03664	0.01574	0.26824	0.01083	0.01335	0.16797	0	0.01482	0.01456	0.27599	0.12915	0.13584	1.03484	0.02881	0	0.07041	0.00524	0.53109	0	0	0	0.0934	0.01996	0.15369	0.01986	0.33425	6.4e-4	0.0094	0.03481	0.18449	0.088	0.04494	0.55669	0.07325	0.15527	0.04488
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_limosum	0	0	5.2e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03063	0	0	0	0	0	0	0	0	0.04894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ramulus	0	0	0.25432	0	0.11167	0.04288	0.2452	0	0.00942	0.48411	0.52465	0.21588	0	0	0	0.02876	0.14794	0.16479	0	0.04101	0.10736	0.04861	0	0	0.16047	0.03037	0.16133	0.60554	0	0.86134	0	0	0.22277	0	0	0.09068	0.00938	0	0	0.00332	0	0	0	0.40657	2.13168	0	0.02294	0.74783	0.00119	0	0	0.23308	0.0145	0.21195	0.00718	0	0.09069	0	0	0.00688	0	0.00112	0	0	0.08006	4.01242	0.09835	0.26276	0.13768	0.98117	0.03422	0.2374	0.59304	0	0.10598	0.07686	0.04407	0.16082	0	0	2.6e-4	0.50402	0.32912	0.07005	0.13621	0.4638	0	0	0.25141	0	0.26945	0.10957	0	0.07837	0.31957	0.03542
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_rectale	6.71851	0.02273	9.96597	0	0	5.58486	10.97822	0.0023	21.74084	4.78456	3.26633	6.65227	0	0	0.00218	1.48193	5.5e-4	0	0.00343	0	7.14464	0.09346	0	2.47559	2.49573	4.24449	6.96495	0	0	11.60633	0	0.6088	2.76478	0	2.6777	9.32658	0	1.18276	0	7.14895	6.85416	0	3.69774	3.59298	2.41465	0.34776	1.60182	0	5.34537	0	0	2.21364	20.13214	6.90672	8.33371	0	0	12.24493	0	0.03737	0	4.44209	0	7.16621	0.09935	2.93087	0	4.49315	0.10356	2.70618	8.98501	6.38125	0.58396	0.1715	2.43037	0.72808	0.09225	9.23756	0	0	3.15926	1.18515	0.12562	0.13101	2.04131	0.06762	0	0.53804	8.10885	0	6.49631	9.62418	15.81761	3.96863	16.68901	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_saphenum	0	0	0	0	0	0	0	0	0	0	0	0.00259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00598	0	0	0	0	0	0	0	0	0	0	0	0.00258	0	0	0	0.01745	0	0	0	5.9e-4	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_siraeum	0	0	0.36566	0	0	0.80078	0	0	0.0466	0	0	6.6e-4	0	0	0	2.65031	0	17.49547	0	0	0.0013	16.29783	0	0	0	0.17918	0	0	0	0.07619	0	0	0	0	0	0.03863	0	0	0	0	0	0	0.00833	19.43611	0	9.6e-4	0.00124	0	0	0	0.20572	0	0.00353	0	0	0	0	0	0	0	0.06569	0	0	0	0.07779	0	0	0	0.024	1.3e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01043	0	0	0	0.03914	0	0.10724	0	0	0	0.22263	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_3_1_31	0	0	0	0	0	0	0	0	0	0	0	0.00563	0	0.00713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06922	1.50323	0	0	0	0	0.00442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00154	0	0	0	0	0.0018
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ventriosum	0.04701	0	0.41588	0	0.01546	0.1617	0.35152	0	0	3.39636	0.45914	0	0	0	0	0	0	0	0	0	0.01082	0.31345	0	0	0	0.72098	0.08525	0	0	1.6941	0	0.00968	0.69299	0	0	0.11115	0.81352	0.02149	0.11746	0	0	0	0.34318	0.11592	0.03709	0.04316	0	0	0.72084	0	0	0	1.57863	0	2.57793	0	0.85193	1.73045	0	0.81629	0	0	0.28095	0.20547	0.01602	0.15571	0	0.04722	0.05707	0.00908	0.05972	0.03996	0.28192	0.05455	0.06622	0.56915	0.05417	0	0.0848	0	0	0.1303	0	0.52694	0.00635	0.01572	0	0.09294	0.02624	0	0.39385	0.18709	0.05646	0.60072	1.31461	0.20849
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	3.5735	0.00477	1.81708	0	1.13865	4.63632	12.75332	0.07696	6.0342	6.98241	0.67835	1.90104	0	3.11113	0.01427	13.40482	1.33986	5.50951	0.13141	4.52512	5.83693	21.16589	0	2.10968	2.55788	10.74677	4.65963	7.91101	5.46678	9.11606	10.4529	1.25631	3.52649	0	0.28189	6.05374	9.79628	5.09202	2.62389	5.99666	3.87158	0.00243	6.36942	1.7844	3.95018	2.73564	0.04707	1.81609	4.21705	4.71657	1.85135	5.51782	10.24489	2.79898	5.20132	10.768980000000001	6.13236	11.03242	3.35012	6.8767	12.79099	3.67393	10.12455	9.76923	0.64963	2.34927	12.81418	1.98786	3.99548	4.07059	1.97017	4.34576	10.18577	5.34907	0.72577	6.11003	1.23642	2.95163	2.05897	1.68555	3.86225	0.31053	5.09542	4.37635	1.07086	2.68497	3.89902	1.43122	5.51821	0.9057	16.42381	4.56027	7.54569	2.82586	3.68751	7.09929
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XI_Incertae_Sedis|g__Finegoldia|s__Finegoldia_magna	0	0	0	0	0	0	0	3.6e-4	0	0	0	0.00127	0	0	0.06535	0	0.00296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_mortiferum	3.46548	0	4.69289	13.74786	0	0	0	29.65515	0	0	0	0	0	0	9.94375	0	0	0	0	0	0	0	0	0	0	0.09992	0	0	0	0	0	0	0	0	0	0	0	0	0	5.48531	0	15.27126	0	0	0	0	0	0	0.0164	0	0	0	0	0	0.00348	0	0	0	0	0	0	0	0	0	0.62562	0	0	0	0	0	1.80231	0	0	0	1.0233	0	0	0	2.48981	0.7086	0	0	0	0	0	0	0	0.13272	0	0	0	0	0	0.01565	0	0
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_nucleatum	0	0	0	0	0	0	0	0.01776	0	0	0.03214	0.09383	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01862	0.00261	0	0	0	0	0.01168	0	3.3e-4	0	0	0	0	0.09951	0	0	0.00599	0	0	0	0.00423	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8e-4	0	0	0	0	9.2e-4	0	0	0	0	0.00253	0.01032	0.02905	0	0	6.5e-4	0	0.00165	0	0	0	0	0.02286	0	0	0	0.00892	0	0	0	0.01305	0	0.00521	0	0	0	0.00107
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_periodonticum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03146	0	0	0	0	0	0	0	0	0.00679	0	0	0	0	0	0	0.00926	0	0	0	0	0.00291	0	0	0	0.0066	0	0	0	0.01339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01161	0.00346	0	0	0	0.00769	0	0.02128	0	0	0.00261	0	0.00353	0	6e-4	0.00114	0	0	0	0	0	0	0	0	0	0.00444	0	0	0	0	0	0
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_ulcerans	0	3.82938	0	0	0	0	0	0	0	0	0	0	0.00909	0	0.00338	0	0.2822	0	0	0	0	0	1.82012	0	0	0	0	0	0	0	0.03948	0	0	0.56853	0.05897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.38588	0	0	0	0	0.55408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.97597	0	0	0	0	0	0	0	0	0	0.00348	0	0	0	0	0	0
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_varium	0	0	0.07838	0	0	0	0	0.22187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01109	0	0	0	0	0	0	0	0	0	0	0	0.00614	0	0	0	0.00216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_noname|g__Gemella|s__Gemella_haemolysans	0.01375	0	0.01028	0	0.00139	0	0	0	0	0.00349	0.01423	0.04791	0	0	0	0	0.61134	0	0.00236	0.0041	0	0	0	0	0.09598	0.01152	0.00251	0	0	0	0	4.7e-4	0	0	0	0.02306	0	0	0	0	0	3.8e-4	0	0	0.00318	0.0121	0	0	0	0.00695	0.00207	0	5.7e-4	0	0	0.00469	0	0	0	0	0	0	0	0	0.07436	0.01568	0	0	0.00528	0.00272	0.04052	0.00103	0.01183	0	0.06661	0	0	0.00135	0.00478	0	0	0.20571	0.05359	0	0.00406	0.00314	0	0	0	0.00638	0	0.00346	0	0	0	0.0035
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_noname|g__Gemella|s__Gemella_morbillorum	0	0	0	0	0	0	0.00317	0	0	0	0	0	0	0	0	0	0.07091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01403	0.05133	0	0	0	0	0	2.4e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_noname|g__Gemella|s__Gemella_sanguinis	0.01865	0	8.5e-4	0.00571	0.00228	0	0	0	0	0	0	0.02375	0	0	0	0	0.71491	0.00903	0.02238	0.00301	0	0	0	0	0.01455	0	0.0011	0	0	0	0.00387	0	0	0	0.01986	0.01176	0	0	0	0	0	0.01526	0	0	0	0.01541	0.00632	0	0	2.1e-4	0	0	0.0075	0	0.00289	0.04188	0	0	0.01662	4.9e-4	0	0	0.00373	0	0.00453	0.04313	0	0	0.01562	0	0.01952	0.05234	0	0	0	0	0.00279	0	0.02739	0	0	0.03382	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0293
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Granulicatella|s__Granulicatella_adiacens	0.03472	0	0.01724	0	0	0	0.0018	1.6e-4	0	0.00642	0.0143	0.07745	0	0	0	0	0.09715	0.01529	0.00338	0.01639	0	0	0	0	0.06438	0.0413	0.01481	0	0	0	0	0	0	0	0.00943	0.0069	0	0	0.00463	0	0	0.00828	0	0	0	0.02343	0	0.00563	0	0.00417	0	0	0	0.00187	0.00147	0.00523	0	0	0.04652	0.00383	0.00315	0.0083	0.00519	0	0.02713	0.02036	0	5.8e-4	0.00844	0.00151	7.6e-4	0.02965	0.00565	0	0.00753	0	0.00243	0.00531	0.02109	0	0	0.08006	0	0	0.00564	0.00212	7.2e-4	0	0	0.00398	0.0144	0.00176	0	0	0	0.00494
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Granulicatella|s__Granulicatella_elegans	0.01518	0	0.00669	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01489	0	0	0	0	0	0	0	0.07593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_haemolyticus	0	0	0	0	0	0	0	0	0.00354	0.00517	0.00178	0.00142	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0228	0.00789	0	0	0	0	0	0	0.00293	0	0	0	0.00384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.8e-4	0	0	0	0	0	0	0.02769	0	0	0.00521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_influenzae	0	0	0	0	0	0	0	0	0.00146	0.00728	3.6e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02621	0.0018600000000000001	0	0	0	0	0	0	0	0	0	0	0.00574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1e-4	0	0	0	0	0	0	0.0078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00132	0	0	0.0087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_parainfluenzae	0	0.02465	0	0.05945	0.08994	0.20308	1.91054	0.51803	1.42543	0.35381	0.09784	10.24245	0.31354	0	0	0.00584	0.0958	0.34163	0	0.03261	0	0	0.15537	0.16616	1.25926	6.17846	0.44672	0	0.01732	0.003	0	3.2e-4	0.37607	0.25818	7.89697	2.24559	0	1.69133	0	0.86347	0.11068	4.40154	1.71822	0.02918	0.35948	0.076550000000000007	0.01922	0.04496	1.082	3.08601	0	0	0.09556	0.21127	0.08952	0.37291	0.29984	0.82659	0.94362	0.31238	3.77645	0.00463	0.17731	0.1084	0.36027	0.07703	1.60338	0	1.28195	0.95158	0	3.39548	1.03317	0.01302	1.72932	0.09651	0.03181	0.03303	2.69701	0.09561	2.72666	8.157	0.05615	0.02789	0.28299	0	0.98879	0	0.05755	0.0233	0.25694	0.23749	0.2241	0.2176	0.23244	2.82
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_paraphrohaemolyticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.6e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03889	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_sputorum	0	0	0	0	0.00242	0	0	0	0	0	0	0	0	0	0	0	0	0.00498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03805	0	0	0	0.0321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03196	0	0	0.26382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Helicobacteraceae|g__Helicobacter|s__Helicobacter_cinaedi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis	0	0	0.00633	0	0	0.00921	0	0	0.00763	0	0	0	0	0	0	0	0	0	0.07302	0	0.01888	0	0	0	0	0.01711	0.00832	0.09136	0	0.04513	0	0	0.01981	0	0	0.01978	0.04876	0.0685	0	0	0.04378	0	0	0.07035	0	0.00144	0	0.01713	0	0.01955	0.09587	0	0.02085	0.2072	0	0	0.10364	0	0.11043	0.02942	0	0	0	0.03699	0	0	0.35898	0.01351	0.00221	0.00552	0	0	2.2e-4	0.07226	0	0.06422	0.00777	0	0	0	0	0	0.02881	0.00402	0	0	0	0.08423	0.00576	0.04082	0	0	0	0.01942	0.02457	0.02471
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_sp_AP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_oxytoca	0	0	0	0	0	0	0.00528	0	0	0	0	0.08878	0	0	0	0	0	0	0	0	0	0	0.03236	0	0	0.70756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03511	0.0065	0	0	0	0	0	0.02829	0	0	0	0	0	0	0	0.00345	0	1.65927	0	0.00226	0.29627	0	0	0	0	0	0	0	0	4.22388	0	0	0.03868	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae|g__Tunalikevirus|s__Klebsiella_phage_KP36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.83679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_pneumoniae	0	0.03233	0	0.07268	0	0	0.1878	0	0	0	1.73837	0.00411	0	0	0.0184	0.04717	0	2.3509	0	0	0	0	0	3.63945	0	0.00347	0	0	0.00864	2.09898	0	49.19892	11.10396	0	0	0.64526	0	0	0	0	0.02562	0	0	0	0.09106	10.08303	0	0	0.01665	0	0.70819	0.41028	0	0	0	0	0.12819	0	0.00645	0	0.95962	0.49212	0	0	0	0	0.01413	0	0	0	0	0	0	0	19.99547	0	0.40136	19.42969	0	22.81904	0.09511	3.04371	5.97726	0	4.9721	2.32325	0	0	0.26724	0	4.9e-4	6.401	0	6.97423	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoanaerobaculum|s__Lachnoanaerobaculum_saburreum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00398	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_1_1_57FAA	0	0.00411	0.04885	0.09526	0.0039	0.01013	0.04757	0.18218	0.12667	0.14021	0	0	0.03756	0	0	0.18036	0.13435	0.14367	1.52938	1.92767	0	0.65117	0	0.40279	0	0.04669	0.00664	1.8893	0.04951	0.5938	0.00749	0.01718	1.88599	0	0	0	0	0.21987	3.02086	0	0.06424	2.40455	0.01818	0.10991	0	0	0	0	0.17294	0.03708	0.073	0	0.04543	0	0	0	0.00361	0.04101	0.03028	0.34171	0.13726	0.00452	0.11628	0.07554	0	0.08754	0.76691	0	0	0	0.00793	0.0042	0.24913	0.24721	0	0	0.01273	0.11271	0.00137	0	0.54505	0	0	1.37987	0.05491	0	0	0.0299	0	0.19544	0	0.00274	0	0.26914	0.03937	0.04427
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_1_4_56FAA	0.46121	0.05649	0.06714	0.03464	0	0	0.03666	0.02317	0	0	0	0.01865	0	0.11228	0	0	0.11756	0	0	0	0	0	1.2148	0	0	0.01486	0.00489	0	0	0	0	0	0	0.13209	0.05679	0	0.0401	0	0	0	0.01679	0.03106	0	0.0625	0	0	0.16272	0.00526	0	0.15176	0	0	0	0	0.00123	0	0	0	0	0	0	0	0	0	0.00639	0.31348	0	0	0	0	1.02388	0	0	0.01644	0.0019	0	0	0	0	0	0	0	0	0.0039	0	0	0	0	0	0	0	0.00446	0	0	0	0
